"reviewStatus","reviewer","reviewNotes","bookTitle","grade","term","readingType","regionId","chapterTitle","questionType","difficulty","prompt","options","answerIndex","answerText","answerRubric","successResponse","retryResponse","sourceLabel","sourceExcerpt","bookId","chapterId","questionId"
"pending","","","爱丽丝漫游奇境","3","下册","必读","sky-kingdom","第一章 钻进兔子洞（1）","npc_dialogue","2","云端信使说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“喝我”说明故事变化","提到“喝我”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","云端信使把这条线索记进冒险日志：说得好，我们可以继续前进了。","云端信使温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《爱丽丝漫游奇境》·第一章 钻进兔子洞（1）","但是那个聪明的小阿

丽思决不会这样地冒失。","local-3年级-三年级下册必读-爱丽丝漫游奇境","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-1","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-1-q3"
"pending","","","爱丽丝漫游奇境","3","下册","必读","sky-kingdom","第一章 钻进兔子洞（2）","memory","1","云端信使轻声问：刚才这段里，哪个线索最值得记住？","毒药 | 吃我 | 意义","0","毒药","","云端信使点点头：对，就是这个线索。你已经抓住故事里的关键了。","云端信使提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《爱丽丝漫游奇境》·第一章 钻进兔子洞（2）","然而这一回瓶子上并没有“毒药”的字样在上，所以阿丽思就大

着胆尝他一尝，那味儿到很好吃（有点像樱桃饼，又有点像鸡蛋糕，

有点像菠萝蜜，又有点像烤火鸡，有点像冰淇淋，又有点像芝麻

酱），所以一会儿工夫就唏哩呼噜地喝完了。","local-3年级-三年级下册必读-爱丽丝漫游奇境","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-2","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-2-q1"
"pending","","","爱丽丝漫游奇境","3","下册","必读","sky-kingdom","第一章 钻进兔子洞（2）","plot_choice","2","云端信使摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“毒药”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“毒药”这条线索继续找","","云端信使露出笑容：没错，真正的冒险者会顺着故事线索往前走。","云端信使指了指书页：想一想，这一段里什么事情让故事继续前进？","《爱丽丝漫游奇境》·第一章 钻进兔子洞（2）","内右鞋一只送呈

炉挡左近地毯上

阿丽思的右脚查收

（阿丽思顺致爱的问候）

嗳唷！","local-3年级-三年级下册必读-爱丽丝漫游奇境","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-2","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-2-q2"
"pending","","","爱丽丝漫游奇境","3","下册","必读","sky-kingdom","第一章 钻进兔子洞（2）","npc_dialogue","2","云端信使说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“毒药”说明故事变化","提到“毒药”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","云端信使把这条线索记进冒险日志：说得好，我们可以继续前进了。","云端信使温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《爱丽丝漫游奇境》·第一章 钻进兔子洞（2）","“那么我到底是变了媚步儿嘞，那么我岂不是要得上她那

又冷静又气闷的小房子里去住，差不多连什么玩意儿都没得玩儿，还

有，嗳唷！","local-3年级-三年级下册必读-爱丽丝漫游奇境","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-2","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-2-q3"
"pending","","","爱丽丝漫游奇境","3","下册","必读","sky-kingdom","爱丽丝漫游奇境 片段 1","memory","1","云端信使轻声问：刚才这段里，哪个线索最值得记住？","爱丽丝 | 彩色插画作 | 致献","0","爱丽丝","","云端信使点点头：对，就是这个线索。你已经抓住故事里的关键了。","云端信使提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《爱丽丝漫游奇境》·爱丽丝漫游奇境 片段 1","制作信息
本书是应
@halking1980
的要求，历经千辛万苦制作制作而成（其实就是
懒）。","local-3年级-三年级下册必读-爱丽丝漫游奇境","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-3","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-3-q1"
"pending","","","爱丽丝漫游奇境","3","下册","必读","sky-kingdom","爱丽丝漫游奇境 片段 1","plot_choice","2","云端信使摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“爱丽丝”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“爱丽丝”这条线索继续找","","云端信使露出笑容：没错，真正的冒险者会顺着故事线索往前走。","云端信使指了指书页：想一想，这一段里什么事情让故事继续前进？","《爱丽丝漫游奇境》·爱丽丝漫游奇境 片段 1","他
是美国哈佛大学哲学博士，又是数学家、物理学家、音乐家和语言学
家，后专攻语言学，有“汉语言学之父”的美誉，曾与梁启超、王国
维、陈寅恪一起被聘为清华学校国学研究院导师，他为刘半农诗《教
我如何不想他》谱写的歌曲也是风行一时，脍炙人口。","local-3年级-三年级下册必读-爱丽丝漫游奇境","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-3","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-3-q2"
"pending","","","爱丽丝漫游奇境","3","下册","必读","sky-kingdom","爱丽丝漫游奇境 片段 1","npc_dialogue","2","云端信使说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“致献”说明故事变化","提到“致献”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","云端信使把这条线索记进冒险日志：说得好，我们可以继续前进了。","云端信使温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《爱丽丝漫游奇境》·爱丽丝漫游奇境 片段 1","我译这书，致献给一个鼓励我译它，
和鼓励我做无论什么书的人。","local-3年级-三年级下册必读-爱丽丝漫游奇境","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-3","local-3年级-三年级下册必读-爱丽丝漫游奇境-chapter-3-q3"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第一章　塔克","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","搜索 | 真可怜哪 | 最新的报纸","0","搜索","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《时代广场的蟋蟀》·第一章　塔克","老鼠的名字叫塔克，它正坐在美国纽约市时代广场地铁车站
一个废弃的排水管出口上。","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-1","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-1-q1"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第一章　塔克","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“搜索”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“搜索”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《时代广场的蟋蟀》·第一章　塔克","列车发出刺耳的声音，在报摊旁边停了下来，只有八九个人下车。","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-1","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-1-q2"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第一章　塔克","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“搜索”说明故事变化","提到“搜索”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《时代广场的蟋蟀》·第一章　塔克","但是
这一生，就算再加上它那许多次横越这个世界最伟大城市的旅程的经
历，塔克也从来没听过这种声音。","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-1","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-1-q3"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第二章　玛利欧","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","是蟋蟀 | 买报纸 | 买杂志","0","是蟋蟀","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《时代广场的蟋蟀》·第二章　玛利欧","班车
隆隆的声音渐远，已经听不到了；只剩下上面街道传来的、隐约
可闻的夜归人稀落的车声。","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-2","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-2-q1"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第二章　玛利欧","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“是蟋蟀”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“是蟋蟀”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《时代广场的蟋蟀》·第二章　玛利欧","妈妈把这只小小的黑色家伙仔细地审视了一番。","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-2","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-2-q2"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第二章　玛利欧","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“是蟋蟀”说明故事变化","提到“是蟋蟀”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《时代广场的蟋蟀》·第二章　玛利欧","他几乎可以感觉到，黑暗中，那只蟋蟀正静静地蜷伏
在它的火柴盒子里呢！","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-2","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-2-q3"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第三章　柴斯特","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","是啊 | 柴斯特说 | 是我","0","是啊","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《时代广场的蟋蟀》·第三章　柴斯特","克老鼠一直在注视着白利尼一家，留心听着他们的谈话。","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-3","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-3-q1"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第三章　柴斯特","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“是啊”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“是啊”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《时代广场的蟋蟀》·第三章　柴斯特","”
“
原来，那股香味是从一个野餐篮里散发出来的。","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-3","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-3-q2"
"pending","","","时代广场的蟋蟀","4","上册","必读","magic-forest","第三章　柴斯特","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“是啊”说明故事变化","提到“是啊”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《时代广场的蟋蟀》·第三章　柴斯特","这时，不知怎么的
——
也
许是听到了一点儿微弱的声音吧，那声音就像是长了肉垫的脚爪，正轻
手轻脚地走过地板
——
它刚巧低头看了看，只见一个原来一直静静蜷缩
在下面黑暗里的阴影，忽然纵身一跳，正好不偏不倚地落到了塔克和柴
斯特的旁边。","local-4年级-四年级上册必读-时代广场的蟋蟀","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-3","local-4年级-四年级上册必读-时代广场的蟋蟀-chapter-3-q3"
"pending","","","夏洛的网","4","下册","必读","magic-forest","1. 早餐之前","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","威伯 | 去猪圈了 | 她的母亲说","0","威伯","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《夏洛的网》·1. 早餐之前","""在他们收拾桌子准备吃早饭时， 芬问
她的母亲。","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-1","local-4年级-四年级下册必读-夏洛的网-chapter-1-q1"
"pending","","","夏洛的网","4","下册","必读","magic-forest","1. 早餐之前","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“威伯”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“威伯”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《夏洛的网》·1. 早餐之前","当她走近
她的椅子， 纸板盒开始晃动起来， 里面传出了抓搔声。","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-1","local-4年级-四年级下册必读-夏洛的网-chapter-1-q2"
"pending","","","夏洛的网","4","下册","必读","magic-forest","1. 早餐之前","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“威伯”说明故事变化","提到“威伯”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《夏洛的网》·1. 早餐之前","***
夏洛的网
（美）E.B.White 著
Garth Williams 插图
肖毛翻译","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-1","local-4年级-四年级下册必读-夏洛的网-chapter-1-q3"
"pending","","","夏洛的网","4","下册","必读","magic-forest","2.威伯（1）","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","她的父亲说 | 母鹅说 | 不会的","0","她的父亲说","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《夏洛的网》·2.威伯（1）","她喜欢抚摩着他，喂他，抱他上床睡觉。","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-2","local-4年级-四年级下册必读-夏洛的网-chapter-2-q1"
"pending","","","夏洛的网","4","下册","必读","magic-forest","2.威伯（1）","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“她的父亲说”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“她的父亲说”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《夏洛的网》·2.威伯（1）","告诉你霍默舅舅，

你有一头小猪，只卖他六美元，看他有什么意见。","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-2","local-4年级-四年级下册必读-夏洛的网-chapter-2-q2"
"pending","","","夏洛的网","4","下册","必读","magic-forest","2.威伯（1）","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“母鹅说”说明故事变化","提到“母鹅说”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《夏洛的网》·2.威伯（1）","威伯走到栅栏旁， 发现母鹅说得对——真的有一块木板松了。","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-2","local-4年级-四年级下册必读-夏洛的网-chapter-2-q3"
"pending","","","夏洛的网","4","下册","必读","magic-forest","2.威伯（2）","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","母鹅说 | 威伯想 | 迂回前进","0","母鹅说","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《夏洛的网》·2.威伯（2）","""

实际上， 当威伯站在栅栏外， 望着这个与自己毫无阻隔的大大的

世界的时候，他只有种梦幻般的，说不清的感觉。","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-3","local-4年级-四年级下册必读-夏洛的网-chapter-3-q1"
"pending","","","夏洛的网","4","下册","必读","magic-forest","2.威伯（2）","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“迂回前进”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“迂回前进”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《夏洛的网》·2.威伯（2）","他本想试着听从朋友们给他的建议， 可他不能同时既往上

坡跑，又往下坡跑，而且，他也不能一边蹦起来一边迂回前进，更何

况他哭喊得这么厉害， 几乎弄不清周围都发生了什么事。","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-3","local-4年级-四年级下册必读-夏洛的网-chapter-3-q2"
"pending","","","夏洛的网","4","下册","必读","magic-forest","2.威伯（2）","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“母鹅说”说明故事变化","提到“母鹅说”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《夏洛的网》·2.威伯（2）","九点到十一点， 他打算挖一个洞， 或者一条小沟也行， 没准儿还

能从脏土里翻出什么好吃的呢。","local-4年级-四年级下册必读-夏洛的网","local-4年级-四年级下册必读-夏洛的网-chapter-3","local-4年级-四年级下册必读-夏洛的网-chapter-3-q3"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","第一章　游动的暗礁（1）","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","希金森总督 | 哥伦布 | 庞然大物","0","希金森总督","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《海底两万里》·第一章　游动的暗礁（1）","1866

年，发生了一起非同寻常的事件，那真是一种神秘而又无法解

释的现象。","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-1","local-4年级-四年级下册必读-海底两万里-chapter-1-q1"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","第一章　游动的暗礁（1）","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“希金森总督”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“希金森总督”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《海底两万里》·第一章　游动的暗礁（1）","当时，那些经常出没于阿留申群岛

(6)

的克兰马克岛和翁格里克岛附

近海域的鲸鱼，如果它们足够大，最大的身长也不会超过

60

码

(7)

。","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-1","local-4年级-四年级下册必读-海底两万里-chapter-1-q2"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","第一章　游动的暗礁（1）","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“希金森总督”说明故事变化","提到“希金森总督”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《海底两万里》·第一章　游动的暗礁（1）","目前的问题已经不再是一个科学问题需要人们解","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-1","local-4年级-四年级下册必读-海底两万里-chapter-1-q3"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","第一章　游动的暗礁（2）","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","斯格提亚 | 摩拉维亚 | 阿拉伯","0","斯格提亚","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《海底两万里》·第一章　游动的暗礁（2）","释，而是一个真正的危险需要人们认真对待并设法避免。","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-2","local-4年级-四年级下册必读-海底两万里-chapter-2-q1"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","第一章　游动的暗礁（2）","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“大东方”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“大东方”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《海底两万里》·第一章　游动的暗礁（2）","这些轮船都是设备最先进的快船，而且是除了

“

大东方

”

号之外载

客量最大的邮轮，因此在国际航运中具有无与伦比的地位。","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-2","local-4年级-四年级下册必读-海底两万里-chapter-2-q2"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","第一章　游动的暗礁（2）","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“斯格提亚”说明故事变化","提到“斯格提亚”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《海底两万里》·第一章　游动的暗礁（2）","待修的

“

斯格提亚

”

号被架了起来，当工程师们检查这艘被撞船只的

时候，他们简直不能相信眼前的事实，只见在船身的吃水线下","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-2","local-4年级-四年级下册必读-海底两万里-chapter-2-q3"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","2.5","memory","1","海底探路员轻声问：刚才这段里，哪个线索最值得记住？","码处 | 海怪问题 | 白鲸","0","码处","","海底探路员点点头：对，就是这个线索。你已经抓住故事里的关键了。","海底探路员提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《海底两万里》·2.5","码
处，出现了一个规则的等边三角形缺口。","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-3","local-4年级-四年级下册必读-海底两万里-chapter-3-q1"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","2.5","plot_choice","2","海底探路员摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“海怪问题”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“海怪问题”这条线索继续找","","海底探路员露出笑容：没错，真正的冒险者会顺着故事线索往前走。","海底探路员指了指书页：想一想，这一段里什么事情让故事继续前进？","《海底两万里》·2.5","(6)
阿留申群岛，位于太平洋北部海域，为分隔白令海和太平洋的火山群岛。","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-3","local-4年级-四年级下册必读-海底两万里-chapter-3-q2"
"pending","","","海底两万里","4","下册","必读","ocean-ruins","2.5","npc_dialogue","2","海底探路员说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“海怪问题”说明故事变化","提到“海怪问题”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","海底探路员把这条线索记进冒险日志：说得好，我们可以继续前进了。","海底探路员温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《海底两万里》·2.5","(18)
哈利法克斯，加拿大一个港口城市，为世界第二大自然良港，仅次于悉尼。","local-4年级-四年级下册必读-海底两万里","local-4年级-四年级下册必读-海底两万里-chapter-3","local-4年级-四年级下册必读-海底两万里-chapter-3-q3"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（1）","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","小秃子 | 我不上学了 | 胡说","0","小秃子","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《草房子》·第一章 秃鹤（1）","秃鹤

1

秃鹤与桑桑从一年级开始，一直到六年级，都是同班同学。","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-1","local-4年级-四年级下册必读-草房子-chapter-1-q1"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（1）","plot_choice","2","林间守护者摊开地图：如果要继续冒险，下面哪个行动最像这一段故事接下来会发生的事？","沿着“小秃子”这条线索继续找 | 先离开故事去做别的事 | 假装什么都没有发生","0","沿着“小秃子”这条线索继续找","","林间守护者露出笑容：没错，真正的冒险者会顺着故事线索往前走。","林间守护者指了指书页：想一想，这一段里什么事情让故事继续前进？","《草房子》·第一章 秃鹤（1）","雨沙沙沙地打在竹叶上，然后从缝隙中滴落到他的秃头上。","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-1","local-4年级-四年级下册必读-草房子-chapter-1-q2"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（1）","npc_dialogue","2","林间守护者说：请用一句话告诉我，这段故事里发生了什么重要变化？","","","围绕“小秃子”说明故事变化","提到“小秃子”或同义线索 | 能说明人物、事件或情绪的变化 | 不是只抄一句无关原文","林间守护者把这条线索记进冒险日志：说得好，我们可以继续前进了。","林间守护者温和地说：可以再具体一点，说说谁做了什么，或者发生了什么变化。","《草房子》·第一章 秃鹤（1）","但当太阳凌空而照时，那房顶

上金泽闪闪，又显出一派华贵来。","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-1","local-4年级-四年级下册必读-草房子-chapter-1-q3"
"pending","","","草房子","4","下册","必读","magic-forest","第一章 秃鹤（2）","memory","1","林间守护者轻声问：刚才这段里，哪个线索最值得记住？","人家 | 嗷嗷 | 我就是桑桑","0","人家","","林间守护者点点头：对，就是这个线索。你已经抓住故事里的关键了。","林间守护者提醒你：回到刚才读过的片段，找一找反复出现或推动情节的词。","《草房子》·第一章 秃鹤（2）","桑桑喜欢这些草房子，这既是因为他是草房子里的学生，又是因为

他的家也在这草房子里。","local-4年级-四年级下册必读-草房子","local-4年级-四年级下册必读-草房子-chapter-2","local-4年级-四年级下册必读-草房子-chapter-2-q1"
